,estimate_of_risk,months_since_last_trade,average_duration_of_resolution,number_of_satisfactory_trades,percentage_of_legal_trades,nr_total_trades,months_since_last_inquiry_not_recent,net_fraction_of_revolving_burden,nr_banks_with_high_ratio,percentage_trades_with_balance,is_at_risk
0,0.6504854368932039,0.030612244897959183,0.125,0.2159090909090909,0.9174311926605505,0.17699115044247787,0.06060606060606061,0.24481327800829875,0.37037037037037035,1.0,1.0
1,0.6893203883495146,0.025510204081632654,0.16071428571428573,0.5340909090909091,0.9541284403669725,0.4690265486725664,0.30303030303030304,0.36929460580912865,0.4444444444444444,0.7981651376146789,1.0
2,0.883495145631068,0.02806122448979592,0.2602040816326531,0.3409090909090909,1.0,0.2743362831858407,0.30303030303030304,0.08713692946058091,0.37037037037037035,0.5963302752293578,0.0
3,0.9223300970873787,0.02295918367346939,0.20153061224489796,0.2840909090909091,1.0,0.07964601769911504,0.8484848484848485,0.07053941908713693,0.3333333333333333,0.5412844036697247,0.0
4,0.7864077669902912,0.025510204081632654,0.1760204081632653,0.4318181818181818,1.0,0.504424778761062,0.06060606060606061,0.2863070539419087,0.4074074074074074,0.8990825688073395,1.0
5,0.941747572815534,0.05357142857142857,0.3137755102040816,0.3522727272727273,1.0,0.2743362831858407,0.2727272727272727,0.07883817427385892,0.3333333333333333,0.21100917431192662,0.0
6,0.6796116504854369,0.02806122448979592,0.23979591836734693,0.42045454545454547,0.9724770642201835,0.336283185840708,0.2727272727272727,0.3941908713692946,0.4444444444444444,0.9357798165137615,1.0
7,0.7572815533980582,0.04336734693877551,0.125,0.2840909090909091,0.944954128440367,0.23008849557522124,0.5454545454545454,0.12863070539419086,0.37037037037037035,1.0,1.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,0.8058252427184466,0.03316326530612245,0.21683673469387754,0.26136363636363635,0.944954128440367,0.22123893805309736,0.2727272727272727,0.2987551867219917,0.3333333333333333,0.8715596330275229,1.0
10,0.8932038834951457,0.025510204081632654,0.2576530612244898,0.5227272727272727,1.0,0.415929203539823,0.30303030303030304,0.04149377593360996,0.3333333333333333,0.48623853211009177,0.0
11,0.7961165048543689,0.02806122448979592,0.12755102040816327,0.3522727272727273,1.0,0.2831858407079646,0.2727272727272727,0.12448132780082988,0.37037037037037035,0.6513761467889908,0.0
12,0.8252427184466019,0.030612244897959183,0.21428571428571427,0.4431818181818182,1.0,0.34513274336283184,0.5454545454545454,0.12863070539419086,0.4444444444444444,0.5137614678899083,0.0
13,0.941747572815534,0.2653061224489796,0.4923469387755102,0.23863636363636365,1.0,0.18584070796460178,0.030303030303030304,0.058091286307053944,0.3333333333333333,0.6330275229357798,0.0
14,0.6893203883495146,0.06887755102040816,0.24744897959183673,0.3977272727272727,0.8899082568807339,0.4778761061946903,0.3333333333333333,0.24066390041493776,0.4074074074074074,0.7706422018348624,1.0
15,0.6116504854368932,0.030612244897959183,0.34183673469387754,0.5113636363636364,0.9724770642201835,0.40707964601769914,0.2727272727272727,0.2863070539419087,0.5185185185185185,0.7522935779816514,1.0
16,0.6213592233009708,0.04081632653061224,0.1377551020408163,0.4659090909090909,0.944954128440367,0.37168141592920356,0.48484848484848486,0.45228215767634855,0.37037037037037035,1.0,1.0
17,0.8932038834951457,0.1326530612244898,0.3494897959183674,0.19318181818181818,1.0,0.1504424778761062,0.2727272727272727,0.07883817427385892,0.3333333333333333,0.5412844036697247,0.0
18,0.8155339805825242,0.04081632653061224,0.28316326530612246,0.3522727272727273,1.0,0.2743362831858407,0.48484848484848486,0.16597510373443983,0.37037037037037035,0.6513761467889908,0.0
19,0.7961165048543689,0.03316326530612245,0.16581632653061223,0.4659090909090909,1.0,0.37168141592920356,0.42424242424242425,0.11203319502074689,0.37037037037037035,0.8440366972477065,0.0
20,0.7475728155339806,0.025510204081632654,0.25510204081632654,0.20454545454545456,0.8348623853211009,0.17699115044247787,0.2727272727272727,0.14937759336099585,0.37037037037037035,0.6972477064220184,1.0
21,0.912621359223301,0.0663265306122449,0.26785714285714285,0.3181818181818182,0.963302752293578,0.2920353982300885,0.5454545454545454,0.058091286307053944,0.3333333333333333,0.7706422018348624,0.0
22,0.8543689320388349,0.030612244897959183,0.20918367346938777,0.22727272727272727,0.926605504587156,0.2831858407079646,0.030303030303030304,0.0912863070539419,0.3333333333333333,0.8165137614678899,0.0
23,0.6407766990291263,0.04336734693877551,0.21428571428571427,0.45454545454545453,0.7798165137614679,0.3805309734513274,0.2727272727272727,0.34024896265560167,0.4444444444444444,0.7247706422018348,1.0
24,0.7087378640776699,0.04846938775510204,0.16071428571428573,0.3181818181818182,0.8623853211009175,0.26548672566371684,0.2727272727272727,0.21991701244813278,0.3333333333333333,0.8990825688073395,1.0
25,0.6699029126213593,0.08163265306122448,0.19642857142857142,0.13636363636363635,0.6972477064220184,0.13274336283185842,0.30303030303030304,0.004149377593360996,0.037037037037037035,1.0,1.0
26,0.7184466019417476,0.06377551020408163,0.23214285714285715,0.45454545454545453,0.8623853211009175,0.3805309734513274,0.36363636363636365,0.38589211618257263,0.4074074074074074,0.8990825688073395,1.0
27,0.9611650485436893,0.058673469387755105,0.30357142857142855,0.20454545454545456,1.0,0.1592920353982301,0.2727272727272727,0.04979253112033195,0.3333333333333333,1.0,0.0
28,0.6407766990291263,0.03571428571428571,0.21173469387755103,0.4431818181818182,0.908256880733945,0.3893805309734513,0.2727272727272727,0.3029045643153527,0.4074074074074074,0.926605504587156,1.0
29,0.7864077669902912,0.07397959183673469,0.22448979591836735,0.26136363636363635,1.0,0.22123893805309736,0.5757575757575758,0.24481327800829875,0.37037037037037035,1.0,0.0
30,0.7087378640776699,0.025510204081632654,0.1989795918367347,0.5909090909090909,0.9357798165137615,0.5663716814159292,0.2727272727272727,0.08298755186721991,0.3333333333333333,0.4036697247706422,0.0
31,0.8058252427184466,0.06887755102040816,0.22959183673469388,0.3181818181818182,1.0,0.25663716814159293,0.2727272727272727,0.3236514522821577,0.4074074074074074,0.7155963302752294,1.0
32,0.7475728155339806,0.04846938775510204,0.23214285714285715,0.3522727272727273,0.8073394495412844,0.2920353982300885,0.5757575757575758,0.2572614107883817,0.37037037037037035,0.6697247706422018,1.0
33,0.7766990291262136,0.030612244897959183,0.10204081632653061,0.32954545454545453,1.0,0.25663716814159293,0.2727272727272727,0.2074688796680498,0.37037037037037035,0.5412844036697247,1.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35,0.8155339805825242,0.05357142857142857,0.18622448979591838,0.5,0.944954128440367,0.39823008849557523,0.6060606060606061,0.11203319502074689,0.3333333333333333,0.48623853211009177,0.0
36,0.7572815533980582,0.04591836734693878,0.17857142857142858,0.5340909090909091,0.9541284403669725,0.4247787610619469,0.42424242424242425,0.4190871369294606,0.4444444444444444,0.8990825688073395,1.0
37,0.8155339805825242,0.03571428571428571,0.22704081632653061,0.6931818181818182,0.981651376146789,0.5752212389380531,0.42424242424242425,0.0995850622406639,0.3333333333333333,0.5779816513761468,0.0
38,0.8155339805825242,0.025510204081632654,0.08418367346938775,0.2159090909090909,1.0,0.17699115044247787,0.3333333333333333,0.11203319502074689,0.3333333333333333,0.6605504587155964,1.0
39,0.8058252427184466,0.05612244897959184,0.10204081632653061,0.2159090909090909,1.0,0.3893805309734513,0.06060606060606061,0.12448132780082988,0.37037037037037035,0.8715596330275229,1.0
40,0.8446601941747572,0.025510204081632654,0.2066326530612245,0.3409090909090909,0.9357798165137615,0.3274336283185841,0.30303030303030304,0.03734439834024896,0.3333333333333333,0.8165137614678899,0.0
41,0.7572815533980582,0.02806122448979592,0.25,0.4431818181818182,1.0,0.35398230088495575,0.5454545454545454,0.22406639004149378,0.4444444444444444,0.6788990825688074,0.0
42,0.7766990291262136,0.02806122448979592,0.19642857142857142,0.6363636363636364,0.981651376146789,0.6283185840707964,0.2727272727272727,0.06639004149377593,0.3333333333333333,0.44954128440366975,0.0
43,0.7184466019417476,0.10204081632653061,0.33163265306122447,0.18181818181818182,0.7981651376146789,0.12389380530973451,0.06060606060606061,0.3900414937759336,0.37037037037037035,1.0,1.0
44,0.7864077669902912,0.03571428571428571,0.15051020408163265,0.5227272727272727,0.9541284403669725,0.45132743362831856,0.2727272727272727,0.08713692946058091,0.3333333333333333,0.41284403669724773,0.0
45,0.6504854368932039,0.02806122448979592,0.1760204081632653,0.3181818181818182,0.8623853211009175,0.25663716814159293,0.2727272727272727,0.34024896265560167,0.4444444444444444,0.7981651376146789,1.0
46,0.7184466019417476,0.04081632653061224,0.11479591836734694,0.1590909090909091,1.0,0.12389380530973451,0.30303030303030304,0.3651452282157676,0.4074074074074074,1.0,1.0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48,0.883495145631068,0.03571428571428571,0.17346938775510204,0.3977272727272727,1.0,0.3185840707964602,0.2727272727272727,0.13692946058091288,0.37037037037037035,0.6605504587155964,0.0
49,0.6504854368932039,0.03316326530612245,0.09948979591836735,0.2840909090909091,0.944954128440367,0.22123893805309736,0.2727272727272727,0.3775933609958506,0.4074074074074074,0.7247706422018348,1.0
50,0.6699029126213593,0.02806122448979592,0.11734693877551021,0.4318181818181818,0.9724770642201835,0.504424778761062,0.06060606060606061,0.16597510373443983,0.4074074074074074,0.4954128440366973,1.0
51,0.7864077669902912,0.03316326530612245,0.29081632653061223,0.2159090909090909,1.0,0.18584070796460178,0.2727272727272727,0.13692946058091288,0.3333333333333333,0.7339449541284404,0.0
52,0.8932038834951457,0.02806122448979592,0.47959183673469385,0.375,1.0,0.30973451327433627,0.30303030303030304,0.05394190871369295,0.3333333333333333,0.43119266055045874,0.0
53,0.7864077669902912,0.02806122448979592,0.18877551020408162,0.38636363636363635,1.0,0.30973451327433627,0.3333333333333333,0.2033195020746888,0.4074074074074074,0.7522935779816514,0.0
54,0.7184466019417476,0.03826530612244898,0.22704081632653061,0.3181818181818182,0.7247706422018348,0.25663716814159293,0.2727272727272727,0.12448132780082988,0.3333333333333333,0.43119266055045874,1.0
55,0.7669902912621359,0.03316326530612245,0.22704081632653061,0.2159090909090909,0.908256880733945,0.168141592920354,0.2727272727272727,0.24896265560165975,0.37037037037037035,0.6605504587155964,1.0
56,0.7864077669902912,0.04336734693877551,0.31887755102040816,0.7727272727272727,1.0,0.6106194690265486,0.3939393939393939,0.07883817427385892,0.4444444444444444,0.5963302752293578,0.0
57,0.8543689320388349,0.03316326530612245,0.04336734693877551,0.13636363636363635,1.0,0.10619469026548672,0.06060606060606061,0.04564315352697095,0.3333333333333333,0.6972477064220184,1.0
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60,0.8349514563106796,0.04081632653061224,0.25510204081632654,0.4659090909090909,0.9724770642201835,0.36283185840707965,0.030303030303030304,0.14522821576763487,0.37037037037037035,0.5963302752293578,0.0
61,0.9223300970873787,0.04591836734693878,0.29591836734693877,0.5909090909090909,1.0,0.46017699115044247,0.6666666666666666,0.058091286307053944,0.3333333333333333,0.43119266055045874,0.0
62,0.6407766990291263,0.02806122448979592,0.06887755102040816,0.3068181818181818,1.0,0.10619469026548672,0.06060606060606061,0.16182572614107885,0.4444444444444444,0.8715596330275229,1.0
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
64,0.7281553398058253,0.03826530612244898,0.32908163265306123,0.23863636363636365,0.8165137614678899,0.21238938053097345,0.2727272727272727,0.4024896265560166,0.37037037037037035,1.0,1.0
65,0.6796116504854369,0.04336734693877551,0.14030612244897958,0.3977272727272727,0.8899082568807339,0.37168141592920356,0.2727272727272727,0.2863070539419087,0.4444444444444444,0.7706422018348624,1.0
66,0.7961165048543689,0.04081632653061224,0.35714285714285715,0.17045454545454544,0.6972477064220184,0.13274336283185842,0.48484848484848486,0.2821576763485477,0.3333333333333333,0.7706422018348624,1.0
67,0.7378640776699029,0.02806122448979592,0.11224489795918367,0.23863636363636365,0.926605504587156,0.19469026548672566,0.06060606060606061,0.13278008298755187,0.3333333333333333,0.7706422018348624,1.0
68,0.9320388349514563,0.07397959183673469,0.1989795918367347,0.2159090909090909,1.0,0.18584070796460178,0.8484848484848485,0.14107883817427386,0.3333333333333333,1.0,0.0
69,0.8349514563106796,0.02806122448979592,0.19387755102040816,0.23863636363636365,0.926605504587156,0.21238938053097345,0.2727272727272727,0.06639004149377593,0.3333333333333333,0.7339449541284404,0.0
70,0.8155339805825242,0.025510204081632654,0.14540816326530612,0.3522727272727273,1.0,0.2831858407079646,0.5454545454545454,0.22821576763485477,0.3333333333333333,0.8165137614678899,0.0
71,0.7864077669902912,0.03826530612244898,0.3469387755102041,0.5795454545454546,0.9541284403669725,0.46017699115044247,0.06060606060606061,0.1950207468879668,0.37037037037037035,0.7339449541284404,0.0
72,0.7864077669902912,0.03826530612244898,0.1556122448979592,0.2159090909090909,1.0,0.17699115044247787,0.2727272727272727,0.24066390041493776,0.37037037037037035,0.5412844036697247,1.0
73,0.9029126213592233,0.06377551020408163,0.1913265306122449,0.22727272727272727,1.0,0.07964601769911504,0.5757575757575758,0.05394190871369295,0.3333333333333333,0.6972477064220184,0.0
74,0.6699029126213593,0.025510204081632654,0.11479591836734694,0.14772727272727273,0.5412844036697247,0.13274336283185842,0.06060606060606061,0.3941908713692946,0.37037037037037035,0.7706422018348624,1.0
75,0.7281553398058253,0.03316326530612245,0.125,0.20454545454545456,1.0,0.1592920353982301,0.30303030303030304,0.36929460580912865,0.4444444444444444,0.8899082568807339,1.0
76,0.8252427184466019,0.05102040816326531,0.2372448979591837,0.3068181818181818,0.944954128440367,0.1504424778761062,0.5757575757575758,0.08298755186721991,0.3333333333333333,0.6055045871559633,0.0
77,0.6213592233009708,0.04846938775510204,0.21428571428571427,0.375,0.7706422018348624,0.35398230088495575,0.2727272727272727,0.2863070539419087,0.3333333333333333,0.6697247706422018,1.0
78,0.6407766990291263,0.03571428571428571,0.14795918367346939,0.19318181818181818,0.7889908256880734,0.19469026548672566,0.2727272727272727,0.42738589211618255,0.4444444444444444,1.0,1.0
79,0.8640776699029126,0.04336734693877551,0.1913265306122449,0.3522727272727273,1.0,0.30973451327433627,0.3333333333333333,0.04564315352697095,0.3333333333333333,0.3302752293577982,0.0
80,0.883495145631068,0.03316326530612245,0.1989795918367347,0.3068181818181818,1.0,0.2743362831858407,0.3939393939393939,0.03734439834024896,0.3333333333333333,0.21100917431192662,0.0
81,0.6504854368932039,0.06377551020408163,0.1377551020408163,0.25,0.8073394495412844,0.19469026548672566,0.06060606060606061,0.21161825726141079,0.3333333333333333,0.5871559633027523,1.0
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
83,0.6116504854368932,0.02806122448979592,0.15816326530612246,0.3522727272727273,0.6697247706422018,0.3008849557522124,0.2727272727272727,0.17427385892116182,0.37037037037037035,0.6146788990825688,1.0
84,0.9029126213592233,0.02806122448979592,0.16071428571428573,0.19318181818181818,1.0,0.1592920353982301,0.36363636363636365,0.07883817427385892,0.3333333333333333,0.6972477064220184,0.0
85,0.8640776699029126,0.02806122448979592,0.18622448979591838,0.3068181818181818,0.9541284403669725,0.24778761061946902,0.5454545454545454,0.07053941908713693,0.3333333333333333,0.5412844036697247,0.0
86,0.7184466019417476,0.03826530612244898,0.24489795918367346,0.5454545454545454,0.9357798165137615,0.45132743362831856,0.06060606060606061,0.3112033195020747,0.48148148148148145,0.7889908256880734,1.0
87,0.7281553398058253,0.05102040816326531,0.36989795918367346,0.32954545454545453,0.963302752293578,0.2831858407079646,0.2727272727272727,0.24896265560165975,0.4074074074074074,0.908256880733945,1.0
88,0.9223300970873787,0.02806122448979592,0.22448979591836735,0.5795454545454546,1.0,0.23008849557522124,0.2727272727272727,0.07468879668049792,0.3333333333333333,0.5412844036697247,0.0
89,0.7766990291262136,0.04081632653061224,0.22959183673469388,0.375,0.8165137614678899,0.3008849557522124,0.2727272727272727,0.05394190871369295,0.3333333333333333,0.3853211009174312,0.0
90,0.6407766990291263,0.061224489795918366,0.3903061224489796,0.375,0.8440366972477065,0.1415929203539823,0.48484848484848486,0.4066390041493776,0.48148148148148145,0.944954128440367,1.0
91,0.9320388349514563,0.04336734693877551,0.17857142857142858,0.3181818181818182,1.0,0.24778761061946902,0.2727272727272727,0.04149377593360996,0.3333333333333333,0.3577981651376147,0.0
92,0.8446601941747572,0.03571428571428571,0.2729591836734694,0.5,0.9724770642201835,0.415929203539823,0.42424242424242425,0.1037344398340249,0.3333333333333333,0.7889908256880734,0.0
93,0.8349514563106796,0.02806122448979592,0.20918367346938777,0.2727272727272727,0.8899082568807339,0.23008849557522124,0.2727272727272727,0.1078838174273859,0.037037037037037035,0.6972477064220184,0.0
94,0.7961165048543689,0.03826530612244898,0.20918367346938777,0.3522727272727273,0.9174311926605505,0.2743362831858407,0.2727272727272727,0.45643153526970953,0.37037037037037035,1.0,1.0
95,0.7766990291262136,0.02806122448979592,0.23979591836734693,0.48863636363636365,1.0,0.3893805309734513,0.2727272727272727,0.4315352697095436,0.5185185185185185,0.7247706422018348,1.0
96,0.941747572815534,0.08673469387755102,0.2066326530612245,0.26136363636363635,1.0,0.20353982300884957,0.2727272727272727,0.05394190871369295,0.3333333333333333,0.3119266055045872,0.0
97,0.7378640776699029,0.030612244897959183,0.2653061224489796,0.375,0.8440366972477065,0.336283185840708,0.06060606060606061,0.34854771784232363,0.37037037037037035,0.8715596330275229,1.0
98,0.883495145631068,0.05102040816326531,0.2193877551020408,0.3522727272727273,0.963302752293578,0.2920353982300885,0.2727272727272727,0.04979253112033195,0.3333333333333333,0.5871559633027523,0.0
99,0.883495145631068,0.11734693877551021,0.35714285714285715,0.2727272727272727,0.8807339449541285,0.21238938053097345,0.3939393939393939,0.04149377593360996,0.3333333333333333,0.5412844036697247,0.0
0,0.22369033098220825,0.02805551141500473,-0.3473750948905945,-0.254537433385849,0.3636203408241272,0.27292484045028687,-0.25759637355804443,0.6964555382728577,0.3705405592918396,0.9013569951057434,0.5
1,0.09008629620075226,0.022959839552640915,-0.5005670189857483,-0.39637863636016846,0.22030779719352722,0.07944435626268387,0.28735843300819397,0.7483163475990295,0.33333835005760193,0.5400051474571228,0.5
2,0.20796746015548706,0.053208328783512115,-0.36835551261901855,-0.31764352321624756,0.2916904091835022,0.27455902099609375,-0.3209536671638489,0.7496779561042786,0.33346402645111084,0.20961453020572662,0.5
3,0.1725808084011078,0.025613559409976006,-0.39507004618644714,-0.11010612547397614,0.3150632977485657,0.5464661121368408,-0.23593272268772125,0.6810898184776306,0.33320948481559753,0.48451530933380127,0.5
4,0.1893427073955536,0.028055906295776367,-0.43297111988067627,-0.19771455228328705,0.41574305295944214,0.281864196062088,-0.2292993664741516,0.6674413681030273,0.3702377378940582,0.7799051403999329,0.5
5,0.14098462462425232,0.03076893463730812,-0.4098035395145416,-0.15937229990959167,0.3466980457305908,0.3448498845100403,-0.018312091007828712,0.7374113202095032,0.4439195990562439,0.7431168556213379,0.5
6,0.02398735098540783,0.2647891640663147,-0.19014352560043335,-0.2591423988342285,0.2076716274023056,0.18587808310985565,0.031512551009655,0.7837307453155518,0.3331507444381714,0.6330130696296692,0.5
7,0.1806197613477707,0.13244815170764923,-0.2913881242275238,-0.42946261167526245,0.32146120071411133,0.15033575892448425,-0.2604972720146179,0.7051199078559875,0.33293360471725464,0.8644393086433411,0.5
8,0.17515474557876587,0.040846556425094604,-0.31823575496673584,-0.23458346724510193,0.38058939576148987,0.27422863245010376,-0.07918475568294525,0.7581827640533447,0.15472838282585144,0.6499862670898438,0.5
9,0.17433498799800873,0.032961584627628326,-0.4105404317378998,-0.10288970172405243,0.4024634063243866,0.37206944823265076,-0.08469414710998535,0.6814517378807068,0.3708239197731018,1.130377173423767,0.5
10,0.18134275078773499,0.06632431596517563,-0.40130582451820374,-0.3333357870578766,0.27036625146865845,0.29043760895729065,-0.03977186232805252,0.6946864128112793,0.33336955308914185,0.8556700944900513,0.5
11,0.24544762074947357,0.030739163979887962,-0.35373619198799133,-0.3245396614074707,0.3422601521015167,0.28155404329299927,-0.4699903726577759,0.6325971484184265,0.3334585130214691,0.9512235522270203,0.5
12,0.265901654958725,0.05897488817572594,-0.3413143754005432,-0.42570701241493225,0.3287152945995331,0.15904726088047028,-0.3068118691444397,0.683648943901062,0.33364012837409973,1.3889693021774292,0.5
13,0.18376712501049042,0.07232847064733505,-0.3234759569168091,-0.28095167875289917,0.4250524342060089,0.22116003930568695,0.09263664484024048,0.7881777882575989,0.3699544072151184,1.1327871084213257,0.5
