,age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,education,marital-status,native-country,occupation,race,relationship,sex,workclass,income
0,0.0547945205479452,0.055520139444982304,0.6,0.0,0.0,0.11224489795918367,0.0,0.16666666666666666,0.0,0.2857142857142857,0.5,0.6,1.0,0.375,0.0
1,0.0410958904109589,0.1433073416123122,0.6,0.0,0.0,0.23469387755102042,0.0,0.16666666666666666,0.0,0.9285714285714286,0.0,0.6,1.0,0.625,0.0
2,0.3287671232876712,0.16904098237411613,0.5333333333333333,0.0,0.0,0.3979591836734694,0.06666666666666667,0.5,0.0,0.21428571428571427,0.0,0.4,0.0,0.625,1.0
3,0.2876712328767123,0.08923771300976237,0.8,0.03103031030310303,0.0,0.6020408163265306,0.13333333333333333,0.5,0.0,0.14285714285714285,0.5,0.4,0.0,0.125,1.0
4,0.0410958904109589,0.19884721127044203,0.6,0.0,0.0,0.3469387755102041,0.0,0.16666666666666666,0.0,0.42857142857142855,0.0,0.6,1.0,0.25,0.0
5,0.589041095890411,0.12428333402502471,0.6,0.07688076880768807,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.4,0.0,0.75,1.0
6,0.7671232876712328,0.21848081440877057,0.8,0.0,0.5156106519742883,0.3979591836734694,0.13333333333333333,0.5,0.0,0.14285714285714285,0.0,0.4,0.0,0.0,1.0
7,0.1095890410958904,0.023277569401024746,0.8,0.0,0.0,0.3979591836734694,0.13333333333333333,0.16666666666666666,0.0,0.07142857142857142,0.0,0.6,0.0,0.0,0.0
8,0.2465753424657534,0.06345100477811334,0.8,0.0,0.0,0.3979591836734694,0.13333333333333333,0.5,0.0,0.0,0.0,0.4,0.0,0.0,1.0
9,0.3287671232876712,0.004982218995841007,0.8,0.0,0.0,0.3979591836734694,0.13333333333333333,0.5,0.3902439024390244,0.0,0.5,0.4,0.0,0.0,1.0
10,0.2328767123287671,0.09071067547405239,0.6,0.0,0.0,0.6530612244897959,0.0,0.5,0.0,0.0,0.0,0.4,0.0,0.0,1.0
11,0.1917808219178082,0.15335478256964935,0.8,0.0,0.0,0.3979591836734694,0.13333333333333333,0.5,0.0,0.2857142857142857,0.0,1.0,1.0,0.0,1.0
12,0.5616438356164384,0.049415339356264375,0.3333333333333333,0.0,0.0,0.3979591836734694,0.2,0.5,0.0,0.7857142857142857,0.0,0.4,0.0,0.125,0.0
13,0.410958904109589,0.1112124079908724,0.3333333333333333,0.0,0.0,0.45918367346938777,0.2,0.5,0.0,0.5714285714285714,0.0,0.4,0.0,0.0,0.0
14,0.0821917808219178,0.158422045587678,0.5333333333333333,0.0,0.0,0.3979591836734694,0.06666666666666667,0.0,0.8048780487804879,0.2857142857142857,0.0,0.6,1.0,0.5,0.0
15,0.4246575342465753,0.13189987665215022,0.13333333333333333,0.0,0.0,0.3979591836734694,1.0,0.0,0.4878048780487805,0.5714285714285714,0.75,0.8,1.0,0.0,0.0
16,0.1643835616438356,0.041345001826745595,0.6,0.0,0.0,0.5510204081632653,0.0,0.5,0.0,0.7857142857142857,0.0,0.4,0.0,0.0,1.0
17,0.3013698630136986,0.10228210530899215,0.8666666666666667,0.0,0.4366391184573003,0.17346938775510204,0.5333333333333333,0.5,0.0,0.14285714285714285,0.0,1.0,1.0,0.0,1.0
18,0.3287671232876712,0.051580219985073075,0.5333333333333333,0.0,0.0,0.3979591836734694,0.06666666666666667,0.0,0.0,0.14285714285714285,0.5,0.8,1.0,0.5,0.0
19,0.2876712328767123,0.07002456751712957,0.5333333333333333,0.0,0.0,0.6530612244897959,0.06666666666666667,0.5,0.0,0.5714285714285714,0.0,0.4,0.0,0.0,1.0
0,0.3277924358844757,0.1122608333826065,0.7837299108505249,0.23215579986572266,0.10211293399333954,0.2960854768753052,0.0,0.4569495916366577,0.010316899977624416,0.2640104293823242,0.48056337237358093,0.6136699914932251,0.982145369052887,0.362114816904068,0.5
1,0.19285449385643005,0.18204635381698608,0.7648914456367493,0.17582198977470398,0.07130788266658783,0.3878640830516815,0.0,0.32586559653282166,0.0026916908100247383,0.9162529706954956,0.0,0.6453187465667725,0.9815036058425903,0.6230055093765259,0.5
2,0.1401241272687912,0.22413603961467743,0.7076869606971741,0.11479657888412476,0.04655162990093231,0.44695845246315,0.0,0.2705462872982025,0.001752148033119738,0.42053213715553284,0.0,0.6296256184577942,0.9878908395767212,0.24870403110980988,0.5
3,0.13277731835842133,0.02920050173997879,0.8252309560775757,0.02688957378268242,0.01090322621166706,0.4213888943195343,0.13038066029548645,0.19099034368991852,0.0004096773045603186,0.06954599916934967,0.0,0.6069458723068237,0.0,0.0,0.5
4,0.5628657937049866,0.05012766271829605,0.33815810084342957,0.004020451568067074,0.0013837901642546058,0.4020325541496277,0.19928143918514252,0.5011563301086426,0.0,0.7855995297431946,0.0,0.4024694561958313,0.0,0.12527257204055786,0.5
5,0.4145171046257019,0.11212180554866791,0.3372066020965576,0.004127673804759979,0.0016736902762204409,0.4627789258956909,0.19954665005207062,0.5037343502044678,6.288728036452085e-05,0.5711390376091003,0.0,0.40106573700904846,0.0,0.0,0.5
6,0.21977484226226807,0.19354252517223358,0.6828216314315796,0.15939879417419434,0.06464719772338867,0.5368210673332214,0.04918398708105087,0.1443282812833786,0.8073174357414246,0.2745456099510193,0.0,0.6410866379737854,0.9832304120063782,0.49819085001945496,0.5
7,0.8599390387535095,0.21757212281227112,0.38444384932518005,0.33898061513900757,0.153117373585701,0.6570992469787598,0.9740675091743469,0.4642874598503113,0.5062848329544067,0.5369908213615417,0.7303735613822937,0.796644926071167,0.9381576180458069,0.00981950294226408,0.5
8,0.43003490567207336,0.07744408398866653,0.6434842348098755,0.11741377413272858,0.047610800713300705,0.5002649426460266,0.05377977341413498,0.10622627288103104,0.001790212350897491,0.13463649153709412,0.48138242959976196,0.8303124308586121,0.9876044392585754,0.49867764115333557,0.5
