,age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,education,marital-status,native-country,occupation,race,relationship,sex,workclass,income
0,0.3561643835616438,0.02259381546263608,0.5333333333333333,0.0,0.0,0.3979591836734694,0.06666666666666667,0.5,0.0,0.7857142857142857,0.0,0.4,0.0,0.75,1.0
1,0.1506849315068493,0.12565288295833454,0.8,0.0,0.0,0.3979591836734694,0.13333333333333333,0.5,0.0,0.07142857142857142,0.25,0.4,0.0,0.0,1.0
2,0.3698630136986301,0.10452726749474597,0.6,0.0,0.0,0.3979591836734694,0.0,0.0,0.36585365853658536,0.2857142857142857,0.0,0.2,1.0,0.0,0.0
3,0.3013698630136986,0.0911842005895932,0.5333333333333333,0.04687046870468705,0.0,0.5,0.06666666666666667,0.0,0.0,0.6428571428571429,0.0,0.2,1.0,0.0,0.0
4,0.2602739726027397,0.1177723636863386,0.8,0.0,0.0,0.3979591836734694,0.13333333333333333,0.5,0.0,0.14285714285714285,0.0,1.0,1.0,0.0,1.0
5,0.5616438356164384,0.10085200503188471,0.5333333333333333,0.0,0.0,0.3469387755102041,0.06666666666666667,0.6666666666666666,0.0,0.6428571428571429,0.0,0.2,1.0,0.0,0.0
6,0.1643835616438356,0.06445860635299257,0.5333333333333333,0.0,0.0,0.3979591836734694,0.06666666666666667,0.5,0.0,0.7857142857142857,0.0,0.4,0.0,0.0,0.0
7,0.3835616438356164,0.10433472782851315,0.8,0.0,0.0,0.5510204081632653,0.13333333333333333,0.16666666666666666,0.0,0.2857142857142857,0.0,0.2,0.0,0.625,1.0
8,0.2054794520547945,0.12529909982603396,0.6666666666666666,0.0,0.0,0.01020408163265306,0.6666666666666666,0.16666666666666666,0.0,0.42857142857142855,0.0,0.8,1.0,0.25,0.0
9,0.3835616438356164,0.2015216756801991,0.6,0.0,0.0,0.3979591836734694,0.0,0.5,0.0,0.2857142857142857,0.0,0.4,0.0,0.5,1.0
10,0.2602739726027397,0.12907097229810038,0.8,0.0,0.048898071625344354,0.3979591836734694,0.13333333333333333,0.0,0.0,0.14285714285714285,0.25,0.8,1.0,0.0,0.0
11,0.4931506849315068,0.12344990260758579,0.8,0.0,0.0,0.3979591836734694,0.13333333333333333,0.5,0.0,0.0,0.25,0.4,0.0,0.0,1.0
12,0.4246575342465753,0.06502738077338353,0.6,0.0,0.0,0.3979591836734694,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.625,0.0
13,0.7397260273972602,0.08746539558737185,0.8666666666666667,0.1060510605106051,0.0,0.3979591836734694,0.5333333333333333,0.5,0.0,0.6428571428571429,0.0,0.4,0.0,0.125,1.0
14,0.2328767123287671,0.05882801173199295,0.5333333333333333,0.0,0.0,0.3979591836734694,0.06666666666666667,0.5,0.0,0.07142857142857142,0.0,1.0,1.0,0.0,1.0
15,0.273972602739726,0.23849881652738725,0.6,0.0,0.0,0.3979591836734694,0.0,0.5,0.43902439024390244,0.2857142857142857,0.0,0.4,0.0,0.5,1.0
16,0.5616438356164384,0.0712192659408216,0.5333333333333333,0.0,0.0,0.5,0.06666666666666667,0.5,0.0,0.0,0.0,0.4,0.0,0.0,1.0
17,0.3150684931506849,0.1833038854232505,0.6,0.07688076880768807,0.0,0.3979591836734694,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,1.0
18,0.4383561643835616,0.01927301648425291,0.9333333333333333,0.0,0.0,0.5510204081632653,0.4,0.16666666666666666,0.0,0.14285714285714285,0.0,0.2,1.0,0.0,1.0
19,0.6027397260273972,0.06712762794532962,0.8666666666666667,0.0,0.0,0.3979591836734694,0.5333333333333333,0.5,0.0,0.6428571428571429,0.0,0.4,0.0,0.75,1.0
0,0.44988664984703064,0.12366427481174469,0.6950235366821289,0.09952133893966675,0.051321882754564285,0.4835262894630432,0.0,0.08308287709951401,0.3673229217529297,0.2775842249393463,0.0,0.22975444793701172,0.9895821809768677,0.005908333230763674,0.5
1,0.395281046628952,0.11389339715242386,0.6468997001647949,0.16509833931922913,0.06080886721611023,0.6021036505699158,0.055044837296009064,0.09705328941345215,0.0015204875962808728,0.6332904696464539,0.0,0.23584464192390442,0.9872989654541016,0.007145384326577187,0.5
2,0.5832164883613586,0.11381278932094574,0.6276404857635498,0.07728173583745956,0.03627483919262886,0.4289030134677887,0.052635643631219864,0.6802901029586792,0.0,0.6387646198272705,0.0,0.2517538070678711,0.9665857553482056,0.00980598945170641,0.5
3,0.1889115869998932,0.07039166986942291,0.5630103349685669,0.030889058485627174,0.01588638871908188,0.42463821172714233,0.06362958252429962,0.5253448486328125,0.0003958169254474342,0.7832154631614685,0.0,0.4093681573867798,0.0,0.001867723069153726,0.5
4,0.33862003684043884,0.15417087078094482,0.800482988357544,0.14862060546875,0.07852525264024734,0.1326553076505661,0.6537457704544067,0.31015700101852417,0.004825884476304054,0.4153805375099182,0.0,0.838577151298523,0.9883320927619934,0.257330983877182,0.5
5,0.2928951382637024,0.13671916723251343,0.8370221853256226,0.039139993488788605,0.06905018538236618,0.43119361996650696,0.12984338402748108,0.033663421869277954,0.0005852374015375972,0.13965614140033722,0.24201248586177826,0.8101485371589661,0.9969624280929565,0.0021244999952614307,0.5
6,0.4675171971321106,0.07528626918792725,0.6507673859596252,0.0531119704246521,0.02732553519308567,0.44357937574386597,0.0,0.04426821321249008,0.0007177574443630874,0.0,0.0,0.21534474194049835,2.8673879569396377e-05,0.6281025409698486,0.5
