,age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,education,marital-status,native-country,occupation,race,relationship,sex,workclass,income
0,0.3150684931506849,0.11301125914818547,0.8666666666666667,0.0,0.0,0.5,0.5333333333333333,0.5,0.0,0.0,0.0,0.4,0.0,0.0,1.0
1,0.2328767123287671,0.1008499639753522,0.8,0.0,0.0,0.4489795918367347,0.13333333333333333,0.5,0.0,0.7857142857142857,0.0,0.4,0.0,0.0,1.0
2,0.2602739726027397,0.15890781704241383,0.5333333333333333,0.0,0.0,0.6020408163265306,0.06666666666666667,0.3333333333333333,0.024390243902439025,0.21428571428571427,0.0,0.0,0.0,0.0,1.0
3,0.0684931506849315,0.029489184781610354,0.5333333333333333,0.0,0.0,0.3979591836734694,0.06666666666666667,0.5,0.0,0.7857142857142857,0.0,0.4,0.0,0.0,0.0
4,0.6027397260273972,0.14083698285580548,0.6,0.0,0.0,0.5,0.0,0.5,0.0,0.2857142857142857,0.0,0.4,0.0,0.125,1.0
5,0.3150684931506849,0.10798005479556437,0.8666666666666667,0.0,0.0,0.5,0.5333333333333333,0.5,0.0,0.0,0.0,0.4,0.0,0.0,1.0
6,0.2876712328767123,0.037694232042274366,0.8666666666666667,0.15024150241502415,0.0,0.01020408163265306,0.5333333333333333,0.5,0.0,0.42857142857142855,0.25,1.0,1.0,0.25,1.0
7,0.2191780821917808,0.0628441306357823,0.6666666666666666,0.0,0.0,0.4489795918367347,0.6666666666666666,0.16666666666666666,0.0,0.2857142857142857,0.0,0.2,0.0,0.0,0.0
8,0.4520547945205479,0.2087946404576865,0.5333333333333333,0.0,0.0,0.3979591836734694,0.06666666666666667,0.0,0.0,0.2857142857142857,0.0,0.2,1.0,0.0,0.0
9,0.1643835616438356,0.44121927274434336,0.5333333333333333,0.0,0.0,0.3979591836734694,0.06666666666666667,0.5,0.0,0.8571428571428571,0.25,0.4,0.0,0.0,1.0
10,0.0958904109589041,0.09989611022249557,0.5333333333333333,0.0,0.0,0.4489795918367347,0.06666666666666667,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0
11,0.1780821917808219,0.11457538880426063,0.8,0.0,0.0,0.5,0.13333333333333333,0.5,0.0,0.0,0.0,0.4,0.0,0.0,1.0
12,0.3287671232876712,0.12322742744554291,0.5333333333333333,0.0,0.0,0.19387755102040816,0.06666666666666667,0.5,0.0,0.07142857142857142,0.0,1.0,1.0,0.125,0.0
13,0.3013698630136986,0.04473995919247639,0.6,0.0,0.0,0.8469387755102041,0.0,0.5,0.0,0.07142857142857142,0.5,0.4,0.0,0.0,1.0
14,0.2328767123287671,0.1722468018345016,0.6,0.0,0.0,0.24489795918367346,0.0,0.5,0.7317073170731707,0.35714285714285715,0.25,0.0,1.0,0.0,0.0
15,0.3150684931506849,0.13547988981016132,0.8,0.0,0.0,0.3673469387755102,0.13333333333333333,0.16666666666666666,0.0,0.07142857142857142,0.0,0.2,0.0,0.0,1.0
16,0.3835616438356164,0.0887260881722815,0.5333333333333333,0.0,0.0,0.3979591836734694,0.06666666666666667,0.5,0.0,0.07142857142857142,0.0,0.4,0.0,0.75,1.0
17,0.5068493150684932,0.1433644911952223,0.8666666666666667,0.07298072980729807,0.0,0.3979591836734694,0.5333333333333333,0.5,0.12195121951219512,0.14285714285714285,0.5,0.4,0.0,0.0,1.0
18,0.6575342465753424,0.2113575271103334,0.6666666666666666,0.0,0.0,0.5,0.6666666666666666,0.5,0.0,0.42857142857142855,0.0,0.4,0.0,0.25,1.0
19,0.1232876712328767,0.1030168856606934,0.8,0.0,0.5369605142332415,0.5510204081632653,0.13333333333333333,0.16666666666666666,0.0,0.14285714285714285,0.0,0.2,0.0,0.5,1.0
0,0.08994278311729431,0.03591324761509895,0.555962324142456,0.022042233496904373,0.012253783643245697,0.4188172221183777,0.0676954835653305,0.5212698578834534,0.001447837334126234,0.7847760319709778,0.0,0.40448811650276184,0.0,0.0,0.5
1,0.23543168604373932,0.06771304458379745,0.6838111877441406,0.016703536733984947,0.009285872802138329,0.46478578448295593,0.6674460768699646,0.18278557062149048,0.0010971666779369116,0.285003662109375,0.0,0.20340120792388916,0.0,0.0,0.5
2,0.5120028257369995,0.2306419461965561,0.6237562298774719,0.08235152065753937,0.04599235951900482,0.4805600643157959,0.06984063237905502,0.06443420797586441,0.005848044063895941,0.2862149178981781,0.0,0.23069924116134644,0.9829996824264526,0.0001637251698412001,0.5
3,0.22886575758457184,0.1430138498544693,0.6982940435409546,0.15914925932884216,0.09050111472606659,0.6026178598403931,0.07651578634977341,0.15010938048362732,0.012351889163255692,0.0018373850034549832,0.0,0.24879267811775208,0.9754704236984253,0.0,0.5
4,0.3304535746574402,0.12381718307733536,0.5357038974761963,0.002196349436417222,0.001230906811542809,0.19605334103107452,0.06676353514194489,0.5018221139907837,0.00015814669313840568,0.07143688946962357,0.0,1.0,0.9995927810668945,0.12489893287420273,0.5
5,0.2092745155096054,0.19087164103984833,0.7529729008674622,0.10836845636367798,0.06003493070602417,0.3790418207645416,0.0,0.4973437190055847,0.7403939366340637,0.37442636489868164,0.20590992271900177,0.11001600325107574,0.9237436056137085,0.0027109873481094837,0.5
