,ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
0,0.10333677789259642,0.5064935064935064,1.0,0.5,0.3333333333333333,0.37037037037037035,0.2,0.2222222222222222,0.2,0.2,0.2,0.2,0.05097822108913164,0.09845026962548183,0.09874416441282365,0.22864683691853877,0.11733246900575318,0.39596648907063214,0.007115717315907974,0.002597497051840846,0.0,0.028058350100603622,0.021433734939759037,0.0024211884252060847,0.0
1,0.8530284342811427,0.15584415584415584,1.0,0.3333333333333333,0.3333333333333333,0.3888888888888889,0.4,0.4444444444444444,0.4,0.2,0.2,0.2,0.22487454330039514,0.24578309689758174,0.2516256160246582,0.37159430523889475,0.2588087824060829,0.4807028090561866,0.017381904893821003,0.0,0.00892314291392266,0.007847082494969819,0.012951807228915663,0.006998747791611339,1.0
2,0.5100836694556485,0.22077922077922077,1.0,0.3333333333333333,0.6666666666666666,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.0,0.026401734372964624,0.0832117471928389,0.08150408739566176,0.2128461410368612,0.087657038344063,0.3739128711432318,0.0,0.0,0.0,0.0,0.0,0.0012503168352040797,0.0
3,0.7745258175272509,0.14285714285714285,1.0,0.3333333333333333,0.3333333333333333,0.37037037037037035,0.2,0.2222222222222222,0.2,0.2,0.2,0.2,0.2055024160882322,0.22690561629385728,0.22557335513631058,0.3288460358658268,0.23571668356184544,0.4721290934895033,0.011436750235606289,0.009636714062329538,0.006264892400866538,0.006438631790744467,0.00963855421686747,0.005926236981383331,0.0
4,0.6054535151171706,0.24675324675324675,0.0,0.16666666666666666,0.3333333333333333,0.46296296296296297,0.2,0.2222222222222222,0.2,0.2,0.2,0.2,0.10549683334263792,0.1501252008635902,0.15443849161914933,0.28259957756301185,0.18095976742532358,0.43689505318522287,0.004793603458999074,0.004748224610765067,0.003563354314688851,0.003653923541247485,0.005662650602409639,0.007798874904003662,0.0
5,0.6050535017833928,0.12987012987012986,0.0,0.16666666666666666,0.3333333333333333,0.2777777777777778,0.4,0.2222222222222222,0.2,0.2,0.2,0.2,0.07837244356774661,0.12910969370150932,0.13230997154923493,0.2616980865131921,0.1540063071659261,0.41913104561454506,0.005431845279319064,0.005194994103681692,0.0029514254401067233,0.0030181086519114686,0.004518072289156626,0.002146913173913208,1.0
6,0.21800726690889696,0.06493506493506493,0.0,0.16666666666666666,0.6666666666666666,0.18518518518518517,0.4,0.4444444444444444,0.4,0.4,0.4,0.4,0.11757572374093579,0.15437784043297811,0.15995240095569127,0.2849108362474474,0.17528927136854255,0.44143349617557454,0.0,0.012390060937280836,0.0044271381601600854,0.0,0.15060240963855423,0.0,1.0
7,0.0773359111970399,0.05194805194805195,0.0,0.3333333333333333,0.3333333333333333,0.05555555555555555,0.1,0.1111111111111111,0.1,0.2,0.2,0.2,0.02291406913920266,0.08434299121622288,0.10745431247076409,0.23737728480942133,0.11967905223834935,0.39581564804936137,0.0024932169832074503,0.05086678476619929,0.001967616960071149,0.002012072434607646,0.0030120481927710845,0.0018915534571922537,0.0
8,0.836061202040068,0.33766233766233766,0.0,0.16666666666666666,0.3333333333333333,0.6111111111111112,0.1,0.1111111111111111,0.1,0.1,0.1,0.1,0.02375303174101023,0.12244545875765253,0.09609785897060441,0.21433355995187173,0.11244416735983755,0.3767854567234908,0.08646954500148017,0.02860623503192324,0.002353269884245094,0.030158953722334004,0.00785843373493976,0.00240038133717697,0.0
9,0.3683789459648655,0.07792207792207792,1.0,0.16666666666666666,0.6666666666666666,0.05555555555555555,0.2,0.2222222222222222,0.4,0.2,0.2,0.2,0.035093759110730656,0.09623584096532824,0.0923159081783692,0.223164170732654,0.10271055995528428,0.3842196069105006,0.00678980659914883,0.0,0.001967616960071149,0.002012072434607646,0.0012319277108433736,0.0018915534571922537,0.0
