,ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
0,0.4332477749258309,0.05194805194805195,0.0,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.4,0.4444444444444444,0.4,0.4,0.4,0.0,0.02261942423283771,0.08345820558573301,0.08176911548201321,0.21309654826161045,0.08732630074961675,0.3739128711432318,0.0,0.0,0.0,0.0,0.0006024096385542169,0.0,1.0
1,0.8895296509883662,0.06493506493506493,0.0,0.3333333333333333,0.6666666666666666,0.07407407407407407,0.4,0.2222222222222222,0.2,0.2,0.2,0.2,0.11653361123000291,0.15716282027268155,0.1627789254966295,0.2880709754237829,0.15198053939994277,0.41731765027123857,0.007441628032667118,0.007514558970975568,0.00434843348175724,0.001887323943661972,0.003578313253012048,0.0,1.0
2,0.3228440948031601,0.012987012987012988,0.0,0.5,0.6666666666666666,0.3333333333333333,0.2,0.1111111111111111,0.2,0.1,0.1,0.1,0.03243575190278579,0.09354944448278242,0.09487475435209246,0.21716566566378573,0.10920459262223647,0.3843803571959425,0.022783875024103815,0.012987485259204231,0.006788278512245464,0.026217303822937625,0.0286355421686747,0.03744140913166347,0.0
3,0.354945164838828,0.0,0.0,0.16666666666666666,0.6666666666666666,0.018518518518518517,0.2,0.2222222222222222,0.2,0.2,0.2,0.5,0.028605368120041438,0.08663012510228023,0.08649191598079606,0.2178555375679699,0.09614707239349836,0.37915597291908204,0.0035306994315573914,0.0031169964622090153,0.0005902850880213447,0.002414486921529175,0.0,0.0,0.0
4,0.03456781892729758,0.22077922077922077,0.0,0.5,0.3333333333333333,0.6111111111111112,0.2,0.2222222222222222,0.2,0.2,0.2,0.2,0.25445534113677104,0.2523561422360677,0.24648407114944007,0.352360526305905,0.25001943083367373,0.46705775229261837,0.013128770040114177,0.011353659613596339,0.007573357679313853,0.006851106639839034,0.008695783132530121,0.004543511404175794,0.0
5,0.7871929064302143,0.09090909090909091,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.4,0.4444444444444444,0.4,0.2,0.2,0.2,0.22385569222943844,0.23570418092017706,0.22274020489321356,0.33093568415635927,0.27530762730503433,0.4370282777368562,0.026303710765102566,0.0,0.0071995104569003345,0.02716297786720322,0.006259036144578314,0.00407062303987773,1.0
6,0.30384346144871494,0.025974025974025976,1.0,0.3333333333333333,0.6666666666666666,0.018518518518518517,0.2,0.2222222222222222,0.1,0.1,0.4,0.4,0.049227410040257796,0.08316738468211797,0.11213338333529896,0.24380523826873454,0.12766305776828193,0.40243503651563844,0.0,0.06013205675011559,0.003935233920142298,0.0,0.006382530120481927,0.0,0.0
7,0.19180639354645154,0.2727272727272727,1.0,0.16666666666666666,0.6666666666666666,0.05555555555555555,0.4,0.2222222222222222,0.2,0.2,0.2,0.2,0.27210767255336177,0.27862614233465105,0.29519093285910974,0.4094508694764861,0.35219915694987175,0.5597721309652394,0.019283050741582677,0.018701978773254094,0.011412178368412665,0.01187122736418511,0.03614457831325301,0.0,1.0
8,0.23570785692856427,0.11688311688311688,0.0,0.16666666666666666,0.6666666666666666,0.2037037037037037,0.3,0.4444444444444444,0.4,0.2,0.2,0.2,0.1708630304383696,0.20322466161262656,0.20621305342833707,0.3290638901513587,0.20033272202001293,0.43245460180722956,0.010863690558638128,0.0,0.003935233920142298,0.004024144869215292,0.009036144578313253,0.0,1.0
9,0.026100870029000967,0.2597402597402597,1.0,0.16666666666666666,0.3333333333333333,0.3888888888888889,0.3,0.0,0.1,0.1,0.0,0.0,0.022309271699821973,0.0832117471928389,0.08480368707073732,0.2128461410368612,0.087657038344063,0.3739128711432318,0.0,0.006467767659083707,0.0,0.0,0.0,0.0,0.0
10,0.3569785659521984,0.2987012987012987,1.0,0.16666666666666666,0.3333333333333333,0.3148148148148148,0.0,0.0,0.0,0.0,0.0,0.0,0.022309271699821973,0.0832117471928389,0.08150408739566176,0.2128461410368612,0.087657038344063,0.3739128711432318,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.03080102670089003,0.025974025974025976,1.0,0.3333333333333333,0.6666666666666666,0.05555555555555555,0.2,0.2222222222222222,0.2,0.2,0.2,0.2,0.06478621185899225,0.1182236264873764,0.11936997523312533,0.24906128591622126,0.1276084860651983,0.3739128711432318,0.0047990353042783925,0.004415744988129439,0.0019872931296718607,0.002295774647887324,0.0,0.0,0.0
