,age,priors_count,days_b_screening_arrest,c_jail_time,juv_fel_count,juv_other_count,juv_misd_count,c_charge_degree:F,c_charge_degree:M,race:African-American,race:Asian,race:Caucasian,race:Hispanic,race:Native_American,race:Other,age_cat:25_-_45,age_cat:Greater_than_45,age_cat:Less_than_25,sex:Female,sex:Male,is_recid
0,0.1282051282051282,0.05263157894736842,0.43333333333333335,0.0025,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,0.1794871794871795,0.2631578947368421,0.48333333333333334,0.00125,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2,0.16666666666666666,0.23684210526315788,0.48333333333333334,0.035,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
3,0.3717948717948718,0.5789473684210527,0.48333333333333334,0.0025,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
4,0.05128205128205128,0.0,0.5,0.0125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5,0.14102564102564102,0.05263157894736842,0.48333333333333334,0.00125,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6,0.23076923076923078,0.07894736842105263,0.5,0.0325,0.0,0.1111111111111111,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7,0.2692307692307692,0.02631578947368421,0.48333333333333334,0.13375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
8,0.34615384615384615,0.05263157894736842,0.5,0.00125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
9,0.038461538461538464,0.10526315789473684,0.48333333333333334,0.00125,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
10,0.1282051282051282,0.0,0.48333333333333334,0.0475,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11,0.02564102564102564,0.05263157894736842,0.48333333333333334,0.0025,0.0,0.4444444444444444,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
12,0.0641025641025641,0.0,0.48333333333333334,0.005,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
13,0.3076923076923077,0.02631578947368421,0.48333333333333334,0.0025,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
14,0.3974358974358974,0.07894736842105263,0.48333333333333334,0.04375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
15,0.34615384615384615,0.0,0.48333333333333334,0.00125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
16,0.1794871794871795,0.0,0.48333333333333334,0.00125,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
17,0.05128205128205128,0.0,0.5,0.00125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
18,0.41025641025641024,0.02631578947368421,0.13333333333333333,0.00125,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
19,0.05128205128205128,0.05263157894736842,0.48333333333333334,0.0025,0.0,0.0,0.07692307692307693,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
0,0.12289802730083466,0.07086345553398132,0.4394014775753021,0.0064842356368899345,0.0012402510037645698,0.0029930688906461,0.0020899896044284105,1.0,0.0,1.0,0.0007512514130212367,0.0,0.0,0.00048432452604174614,0.00026025588158518076,0.9999565482139587,0.0,0.0008792680455371737,0.0,1.0,0.5
1,0.04224804788827896,0.031031576916575432,0.5103257298469543,0.019281497225165367,0.002111000707373023,0.005094459280371666,0.0035573411732912064,0.00028860324528068304,0.9995733499526978,0.0006151380366645753,0.0012786953011527658,0.9994198083877563,0.0,0.0008243603515438735,0.000442977441707626,0.0,0.0,1.0,0.0,1.0,0.5
2,0.13856105506420135,0.061094846576452255,0.4861488938331604,0.003099443856626749,0.0005757214967161417,0.0013893828727304935,0.0009701697272248566,1.0,0.0,1.0,0.0003487319918349385,0.0,0.0,0.00022482313215732574,0.00012081072782166302,0.9999768733978271,0.0,0.00040815575630404055,0.0,1.0,0.5
3,0.21211080253124237,0.14303992688655853,0.5213296413421631,0.04650627821683884,0.004360049497336149,0.12163303047418594,0.007347284350544214,1.0,0.0,0.0012704972177743912,0.00264100288040936,0.9988046288490295,0.0,0.0017026287969201803,0.0009149224497377872,0.9998320937156677,0.0,0.003091047052294016,0.9984773397445679,0.0025869361124932766,0.5
4,0.23532766103744507,0.14277319610118866,0.5220866203308105,0.15920035541057587,0.00792229175567627,0.01911872997879982,0.013350151479244232,1.0,0.0,0.0023085197899490595,0.00479874899610877,0.9978284239768982,0.0,0.0030937090050429106,0.0016624301206320524,0.9996954202651978,0.0,0.005616483278572559,0.9972379207611084,0.004700514022260904,0.5
5,0.309583455324173,0.1782502979040146,0.5418030023574829,0.028701825067400932,0.00854549277573824,0.02062263712286949,0.014400291256606579,0.0011682823533192277,0.9982891082763672,0.0024901130236685276,0.005176231265068054,0.9976595640182495,0.0,0.0033370708115398884,0.001793200382962823,0.0,0.995593249797821,0.006058281287550926,0.0,1.0,0.5
