,age,priors_count,days_b_screening_arrest,c_jail_time,juv_fel_count,juv_other_count,juv_misd_count,c_charge_degree:F,c_charge_degree:M,race:African-American,race:Asian,race:Caucasian,race:Hispanic,race:Native_American,race:Other,age_cat:25_-_45,age_cat:Greater_than_45,age_cat:Less_than_25,sex:Female,sex:Male,is_recid
0,0.20512820512820512,0.0,0.48333333333333334,0.00125,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0.3333333333333333,0.18421052631578946,0.5,0.0025,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2,0.15384615384615385,0.18421052631578946,0.48333333333333334,0.00125,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
3,0.14102564102564102,0.02631578947368421,0.48333333333333334,0.00125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4,0.10256410256410256,0.23684210526315788,0.48333333333333334,0.0025,0.0,0.1111111111111111,0.07692307692307693,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
5,0.11538461538461539,0.0,0.5,0.01125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6,0.3076923076923077,0.18421052631578946,0.48333333333333334,0.00125,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
7,0.15384615384615385,0.10526315789473684,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
8,0.2692307692307692,0.0,0.48333333333333334,0.0025,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9,0.0641025641025641,0.02631578947368421,0.48333333333333334,0.00125,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
10,0.48717948717948717,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
11,0.16666666666666666,0.0,0.48333333333333334,0.0025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
12,0.11538461538461539,0.0,0.48333333333333334,0.0125,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13,0.08974358974358974,0.07894736842105263,0.6166666666666667,0.21625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
14,0.038461538461538464,0.02631578947368421,0.5,0.04625,0.05,0.1111111111111111,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
15,0.24358974358974358,0.07894736842105263,0.48333333333333334,0.00125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
16,0.01282051282051282,0.05263157894736842,0.48333333333333334,0.0025,0.0,0.0,0.15384615384615385,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
17,0.28205128205128205,0.0,0.48333333333333334,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
18,0.3076923076923077,0.0,0.45,0.0425,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
19,0.038461538461538464,0.07894736842105263,0.48333333333333334,0.0025,0.0,0.1111111111111111,0.15384615384615385,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
0,0.17307403683662415,0.10500765591859818,0.5145142078399658,0.02709328383207321,0.004428497981280088,0.020981358364224434,0.015174277126789093,0.9986215829849243,0.0,1.0,0.0012713323812931776,0.0,0.0,0.0016333386301994324,0.00037385858013294637,0.9970169067382812,0.0,0.006213943939656019,0.9962471127510071,0.0012771509354934096,0.5
1,0.1155933365225792,0.10962559282779694,0.508068859577179,0.021753152832388878,0.0035134204663336277,0.016645876690745354,0.012038715183734894,0.9989078044891357,0.0,0.0018528398359194398,0.0010086295660585165,0.0,0.9961016774177551,0.0012958332663401961,0.0002966064785141498,0.9976330995559692,0.0,0.004929930903017521,0.0,1.0,0.5
2,0.09051284193992615,0.08147557824850082,0.52419114112854,0.03130187839269638,0.003436080878600478,0.016279421746730804,0.011773756705224514,0.9989310503005981,0.0,0.0018120523309335113,0.000986428465694189,0.9973220825195312,0.0,0.0012673094170168042,0.00029007773264311254,0.9976862668991089,0.0,0.004821413662284613,0.0,1.0,0.5
3,0.24220900237560272,0.08851861953735352,0.5096161365509033,0.02428518608212471,0.0037331082858145237,0.017686648294329643,0.012791482731699944,0.0,0.9981141090393066,1.0,0.001071695820428431,0.0,0.0,0.001376854139380157,0.0003151521959807724,0.9974822402000427,0.0,0.005238176789134741,0.0,1.0,0.5
4,0.41237908601760864,0.24503463506698608,0.5727446675300598,0.060301560908555984,0.010335392318665981,0.0489593967795372,0.03540751338005066,0.0,0.9947806000709534,0.005436781793832779,0.002968518529087305,0.9919460415840149,0.0,0.0038085184060037136,0.0008754272130317986,0.0,0.9832388162612915,0.014496310614049435,0.0,1.0,0.5
5,0.1429193913936615,0.07779189199209213,0.506430983543396,0.021645236760377884,0.0032807306852191687,0.015543404035270214,0.011241430416703224,0.0,0.9983460307121277,0.0017301285406574607,0.0009418287081643939,0.0,0.0,0.0012100087478756905,1.0,0.9977895617485046,0.0,0.00460343062877655,0.0,1.0,0.5
6,0.10230995714664459,0.0428314208984375,0.49605077505111694,0.02304113656282425,0.001806330750696361,0.008558045141398907,0.006189402192831039,0.9994423389434814,0.0,1.0,0.000518560700584203,0.0,0.0,0.0006662177620455623,0.00015249256102833897,0.9987825155258179,0.0,0.002534599043428898,0.0,1.0,0.5
7,0.2240828424692154,0.1428460031747818,0.5023078918457031,0.01697612553834915,0.002694830996915698,0.012767542153596878,0.009233864024281502,0.0,0.998644232749939,0.0014211478410288692,0.0007736333063803613,0.9978986382484436,0.0,0.0009939187439158559,0.00022750100470148027,0.9981862902641296,0.0,0.003781323553994298,0.0,1.0,0.5
