,age,priors_count,days_b_screening_arrest,c_jail_time,juv_fel_count,juv_other_count,juv_misd_count,c_charge_degree:F,c_charge_degree:M,race:African-American,race:Asian,race:Caucasian,race:Hispanic,race:Native_American,race:Other,age_cat:25_-_45,age_cat:Greater_than_45,age_cat:Less_than_25,sex:Female,sex:Male,is_recid
0,0.14102564102564102,0.0,0.5,0.00125,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,0.3717948717948718,0.0,0.4,0.00625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2,0.20512820512820512,0.39473684210526316,0.4,0.00875,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
3,0.05128205128205128,0.02631578947368421,0.9666666666666667,0.0025,0.0,0.1111111111111111,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
4,0.3333333333333333,0.2631578947368421,0.48333333333333334,0.0075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
5,0.14102564102564102,0.07894736842105263,0.48333333333333334,0.00125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6,0.1794871794871795,0.3684210526315789,0.48333333333333334,0.00375,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
7,0.07692307692307693,0.0,0.48333333333333334,0.00125,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
8,0.14102564102564102,0.0,0.48333333333333334,0.43,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
9,0.038461538461538464,0.0,0.48333333333333334,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
10,0.07692307692307693,0.0,0.48333333333333334,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
11,0.15384615384615385,0.5526315789473685,0.48333333333333334,0.0025,0.0,0.0,0.15384615384615385,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
12,0.02564102564102564,0.0,0.48333333333333334,0.00125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
13,0.24358974358974358,0.07894736842105263,0.48333333333333334,0.00125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
14,0.14102564102564102,0.15789473684210525,0.13333333333333333,0.02875,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
15,0.4230769230769231,0.0,0.48333333333333334,0.00125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
16,0.28205128205128205,0.10526315789473684,0.5,0.0025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
17,0.32051282051282054,0.02631578947368421,0.48333333333333334,0.0025,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
18,0.0641025641025641,0.07894736842105263,0.48333333333333334,0.0425,0.05,0.1111111111111111,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
19,0.07692307692307693,0.0,0.5,0.00125,0.0,0.1111111111111111,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,0.1250394880771637,0.054425712674856186,0.5165319442749023,0.01252791378647089,0.002548680640757084,0.009791887365281582,0.008008794859051704,0.0,0.9977208375930786,1.0,0.0006129532703198493,0.0,0.0,0.0005298220785334706,0.0,0.9981103539466858,0.0,0.00219528516754508,0.0,0.9998718500137329,0.5
1,0.28733205795288086,0.28754645586013794,0.48733922839164734,0.06583414226770401,0.013465363532304764,0.05173317342996597,0.04231266304850578,0.0,0.9879357814788818,0.005070444196462631,0.0032384032383561134,0.9879748821258545,0.0,0.0027991943061351776,0.0,0.0,0.9813985824584961,0.011598305776715279,0.983104407787323,0.0,0.5
2,0.1331229954957962,0.10585176944732666,0.49150627851486206,0.006824993062764406,0.001259886077605188,0.004840419162064791,0.003958988469094038,0.9994320869445801,0.0,0.00047441571950912476,0.00030300123034976423,0.9988739490509033,0.0,0.0002619064471218735,0.0,0.9990648627281189,0.0,0.0010851968545466661,0.0,0.9999452829360962,0.5
3,0.06827749311923981,0.02943342551589012,0.4922716021537781,0.007349046412855387,0.0013783141039311886,0.0052954466082155704,0.0043311333283782005,0.0,0.9987631440162659,1.0,0.0003314830537419766,0.0,0.0,0.0002865264832507819,0.0,0.0,0.0,1.0,0.9982663989067078,0.0,0.5
4,0.12243765592575073,0.0632845014333725,0.5025539994239807,0.4431121349334717,0.0029635208193212748,0.01138562522828579,0.00931232888251543,0.9986709356307983,0.0,0.001115922350436449,0.0007127220160327852,0.9973512291908264,0.0,0.0006160600460134447,0.0,0.9978052973747253,0.0,0.0025526070967316628,0.9962809085845947,0.0,0.5
5,0.03650929778814316,0.006646578665822744,0.4853516221046448,0.0038772907573729753,0.00031124925590120256,0.001195801654830575,0.0009780508698895574,0.9998579621315002,0.0,0.00011720271140802652,7.485505193471909e-05,0.0,0.9997170567512512,6.470285006798804e-05,0.0,0.0,0.0,1.0,0.0,0.9999886751174927,0.5
6,0.07250919193029404,0.015026283450424671,0.48789629340171814,0.005613669753074646,0.00070365727879107,0.0027033998630940914,0.0022111234720796347,0.999681830406189,0.0,0.0002649655216373503,0.00016922886425163597,0.9993717670440674,0.0,0.00014627758355345577,0.0,0.0,0.0,1.0,0.0,0.9999642968177795,0.5
7,0.011657445691525936,0.04760633409023285,0.4977932572364807,0.011114798486232758,0.0022293333895504475,0.00856501329690218,0.007005306892096996,0.9989966154098511,0.0,0.0008394654141739011,0.0005361539660952985,0.9980061650276184,0.0,0.0004634372889995575,0.0,0.0,0.0,1.0,0.9972012639045715,0.0,0.5
8,0.22387810051441193,0.14605294167995453,0.5037158727645874,0.015155297704041004,0.0031424404587596655,0.012073124758899212,0.009874621406197548,0.0,0.9971844553947449,0.0011833010939881206,0.0007557545905001462,0.9971976280212402,0.0,0.0006532543338835239,0.0,0.9976733922958374,0.0,0.0027067274786531925,0.0,0.9998621940612793,0.5
