,age,priors_count,days_b_screening_arrest,c_jail_time,juv_fel_count,juv_other_count,juv_misd_count,c_charge_degree:F,c_charge_degree:M,race:African-American,race:Asian,race:Caucasian,race:Hispanic,race:Native_American,race:Other,age_cat:25_-_45,age_cat:Greater_than_45,age_cat:Less_than_25,sex:Female,sex:Male,is_recid
0,0.05128205128205128,0.0,0.48333333333333334,0.00125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,0.11538461538461539,0.15789473684210525,0.48333333333333334,0.0025,0.0,0.1111111111111111,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2,0.4358974358974359,0.0,0.48333333333333334,0.00125,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3,0.10256410256410256,0.0,0.48333333333333334,0.00125,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4,0.07692307692307693,0.0,0.4666666666666667,0.00125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5,0.21794871794871795,0.10526315789473684,0.48333333333333334,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6,0.21794871794871795,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7,0.14102564102564102,0.13157894736842105,0.5,0.00125,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
8,0.34615384615384615,0.0,0.48333333333333334,0.00375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
9,0.19230769230769232,0.07894736842105263,0.5,0.00125,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10,0.16666666666666666,0.0,0.48333333333333334,0.0025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
11,0.717948717948718,0.05263157894736842,0.48333333333333334,0.0125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
12,0.2564102564102564,0.02631578947368421,0.48333333333333334,0.00125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
13,0.2564102564102564,0.07894736842105263,0.48333333333333334,0.0025,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
14,0.19230769230769232,0.05263157894736842,0.48333333333333334,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
15,0.38461538461538464,0.05263157894736842,0.48333333333333334,0.00625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
16,0.19230769230769232,0.13157894736842105,0.48333333333333334,0.0025,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
17,0.0641025641025641,0.05263157894736842,0.48333333333333334,0.0025,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
18,0.10256410256410256,0.02631578947368421,0.48333333333333334,0.0025,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
19,0.28205128205128205,0.21052631578947367,0.48333333333333334,0.05125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
0,0.040632057934999466,0.034695375710725784,0.4938369393348694,0.008212806656956673,0.0018515445990487933,0.006317810155451298,0.0049080196768045425,0.9991403818130493,0.0,0.00045054819202050567,0.00029200941207818687,0.0,0.9982801079750061,0.00040968001121655107,0.0,0.0,0.0,1.0,0.0,0.9997853636741638,0.5
1,0.38653314113616943,0.16081684827804565,0.5320115685462952,0.033523380756378174,0.008582104928791523,0.029283704236149788,0.022749124094843864,0.9960218071937561,0.0,0.0020883376710116863,1.0,0.0,0.0,0.0018989125965163112,0.0,0.0,0.9893930554389954,0.005000696983188391,0.0,0.9990348815917969,0.5
2,0.06846778839826584,0.11107606440782547,0.5169546008110046,0.023541204631328583,0.00592765724286437,0.020226234570145607,0.01571282185614109,0.0,0.9944366216659546,1.0,0.0009348560706712306,0.0,0.0,0.001311578438617289,0.0,0.9958140850067139,0.0,0.0034539748448878527,0.9941716194152832,0.0,0.5
3,0.052806757390499115,0.07856269925832748,0.49044638872146606,0.01701626181602478,0.004192551597952843,0.014305738732218742,0.011113428510725498,0.9980579018592834,0.0,0.001020164811052382,0.0006612093420699239,0.996388852596283,0.0,0.0009276618948206306,0.0,0.0,0.0,1.0,0.9958773851394653,0.0,0.5
4,0.20474199950695038,0.148287832736969,0.4963553845882416,0.01113458164036274,0.0022960833739489317,0.007834641262888908,0.006086375564336777,0.9989318251609802,0.0,0.0005587200284935534,0.00036211690166965127,0.9980186223983765,0.0,0.0005080407136119902,0.0,0.9983803629875183,0.0,0.001337904715910554,0.0,0.9997378587722778,0.5
5,0.16528481245040894,0.17156288027763367,0.5519312024116516,0.034429922699928284,0.009155568666756153,0.031240465119481087,0.024269262328743935,0.995757520198822,0.0,0.0022278816904872656,0.0014439335791394114,0.9921079277992249,0.0,0.002025800757110119,0.0,0.9935398697853088,0.0,0.005334852263331413,0.9909988641738892,0.0,0.5
6,0.27668169140815735,0.22632277011871338,0.5518399477005005,0.04916931688785553,0.012077859602868557,0.04121185839176178,0.03201557323336601,0.0,0.9886615872383118,0.002938881516456604,0.0019048043759539723,0.9895875453948975,0.0,0.00267239473760128,0.0,0.0,0.9850754737854004,0.007037583738565445,0.0,0.998647153377533,0.5
7,0.18992170691490173,0.08672268688678741,0.5023525357246399,0.0028104467783123255,0.00041495621553622186,0.0014159015845507383,0.0010999541264027357,0.9998038411140442,0.0,1.0,6.544293864862993e-05,0.0,0.0,9.181506175082177e-05,0.0,0.9997045397758484,0.0,0.0002417904615867883,0.0,0.9999567270278931,0.5
8,0.1360751986503601,0.09965796023607254,0.5134996771812439,0.022499719634652138,0.00531831756234169,0.018147055059671402,0.01409759558737278,0.0,0.9950065612792969,0.0012941390741616488,0.0008387565612792969,0.0,0.0,0.0011767519172281027,0.9996797442436218,0.9962462782859802,0.0,0.0030989248771220446,0.0,0.9994049072265625,0.5
