,age,priors_count,days_b_screening_arrest,c_jail_time,juv_fel_count,juv_other_count,juv_misd_count,c_charge_degree:F,c_charge_degree:M,race:African-American,race:Asian,race:Caucasian,race:Hispanic,race:Native_American,race:Other,age_cat:25_-_45,age_cat:Greater_than_45,age_cat:Less_than_25,sex:Female,sex:Male,is_recid
0,0.21794871794871795,0.42105263157894735,0.48333333333333334,0.24,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1,0.10256410256410256,0.0,0.45,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2,0.1794871794871795,0.0,0.5,0.00125,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3,0.48717948717948717,0.0,0.48333333333333334,0.00125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4,0.05128205128205128,0.07894736842105263,0.5,0.00375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
5,0.2564102564102564,0.18421052631578946,0.48333333333333334,0.2475,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
6,0.15384615384615385,0.0,0.48333333333333334,0.0075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
7,0.5256410256410257,0.0,0.48333333333333334,0.00125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8,0.6794871794871795,0.21052631578947367,0.48333333333333334,0.03125,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
9,0.5256410256410257,0.05263157894736842,0.5,0.01625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
10,0.19230769230769232,0.10526315789473684,0.48333333333333334,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
11,0.07692307692307693,0.07894736842105263,0.48333333333333334,0.00125,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
12,0.28205128205128205,0.0,0.5,0.00625,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13,0.15384615384615385,0.0,0.48333333333333334,0.00375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
14,0.0641025641025641,0.2894736842105263,0.48333333333333334,0.005,0.4,0.0,0.15384615384615385,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
15,0.3717948717948718,0.02631578947368421,0.45,0.00125,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
16,0.11538461538461539,0.0,0.5,0.00125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
17,0.14102564102564102,0.07894736842105263,0.48333333333333334,0.00125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
18,0.07692307692307693,0.02631578947368421,0.48333333333333334,0.155,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
19,0.1794871794871795,0.10526315789473684,0.48333333333333334,0.0025,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
0,0.0795869380235672,0.07676472514867783,0.4744468927383423,0.018654484301805496,0.004405070096254349,0.014788930304348469,0.0102182412520051,0.9993870258331299,0.0,0.0018665716052055359,0.0018004727317020297,0.9975692629814148,0.0,0.0,0.0,0.9976547956466675,0.0,0.002761622192338109,0.0,1.0,0.5
1,0.1587093025445938,0.06941602379083633,0.5221037268638611,0.01585802063345909,0.003983381669968367,0.013373199850320816,0.009240055456757545,0.0,0.9967443943023682,1.0,0.001628118916414678,0.0,0.0,0.0,0.0,0.9978827238082886,0.0,0.0024972527753561735,0.0,1.0,0.5
2,0.39947348833084106,0.29301589727401733,0.57664555311203,0.06291273236274719,0.016814453527331352,0.05645035579800606,0.03900371119379997,0.0,0.9862571358680725,0.0071248263120651245,0.006872537080198526,0.9907093644142151,0.0,0.0,0.0,0.0,0.9852112531661987,0.010541277006268501,0.9828133583068848,0.0020508200395852327,0.5
3,0.133901447057724,0.06663407385349274,0.5045534372329712,0.021522635594010353,0.003823727834969759,0.012837227433919907,0.008869742974638939,0.9994705319404602,0.0,0.0016202370170503855,0.0015628653345629573,0.0,0.0,0.0,0.9990146160125732,0.9979652166366577,0.0,0.0023971693590283394,0.0,1.0,0.5
4,0.46576181054115295,0.20004518330097198,0.547037661075592,0.04334782809019089,0.011479401029646397,0.03853926062583923,0.02662822976708412,0.9983958005905151,0.0,0.00486419815570116,0.004691953305155039,0.9936566352844238,0.0,0.0,0.0,0.0,0.9899035692214966,0.007196648046374321,0.0,1.0,0.5
5,0.6774030923843384,0.21749210357666016,0.48555147647857666,0.03271595388650894,0.000399741402361542,0.001342031522653997,0.0009272627648897469,0.9999448657035828,0.0,1.0,0.00016338509158231318,0.0,0.0,0.0,0.0,0.0,0.9996470808982849,0.00025060566258616745,0.0,1.0,0.5
6,0.48141244053840637,0.200401172041893,0.5470596551895142,0.04734686762094498,0.008479614742100239,0.02846822701394558,0.019669773057103157,0.9988200068473816,0.0,0.003593087662011385,0.003465853398665786,0.995312511920929,0.0,0.0,0.0,0.0,0.9925463199615479,0.005316019989550114,0.0,1.0,0.5
7,0.2631632685661316,0.06310467422008514,0.520096480846405,0.019529856741428375,0.003621215233579278,0.012157319113612175,0.008399940095841885,0.9994943141937256,0.0,1.0,0.0014800908975303173,0.0,0.0,0.0,0.0,0.9980728626251221,0.0,0.0022701998241245747,0.0,1.0,0.5
8,0.11272864788770676,0.1373719573020935,0.5270794630050659,0.03265876695513725,0.00788297038525343,0.026465104892849922,0.018285783007740974,0.9988992214202881,0.0,0.0033402671106159687,0.003221985185518861,0.9956446290016174,0.0,0.0,0.0,0.9958049654960632,0.0,0.0049419705756008625,0.991941511631012,0.0009614675655029714,0.5
9,0.34438344836235046,0.11789417266845703,0.4791628122329712,0.02052191086113453,0.005255131050944328,0.01764281839132309,0.012190072797238827,0.9992702007293701,0.0,1.0,0.002147924853488803,0.0,0.0,0.0,0.0,0.0,0.9953770637512207,0.003294543595984578,0.0,1.0,0.5
10,0.06923545151948929,0.15418006479740143,0.5490994453430176,0.033695876598358154,0.008847477845847607,0.02970324270427227,0.02052306942641735,0.0,0.9927673935890198,0.0037489666137844324,0.003616216592490673,0.9951136708259583,0.0,0.0,0.0,0.995297372341156,0.0,0.005546641070395708,0.9909594655036926,0.0010791070526465774,0.5
11,0.13597744703292847,0.09581317752599716,0.4887043833732605,0.004799236077815294,0.0009678202331997454,0.0032492245081812143,0.0022450080141425133,0.9998618364334106,0.0,0.00041009695269167423,0.0003955746360588819,0.9994639754295349,0.0,0.0,0.0,0.9994847178459167,0.0,0.0006067438516765833,0.0,1.0,0.5
