,age,priors_count,days_b_screening_arrest,c_jail_time,juv_fel_count,juv_other_count,juv_misd_count,c_charge_degree:F,c_charge_degree:M,race:African-American,race:Asian,race:Caucasian,race:Hispanic,race:Native_American,race:Other,age_cat:25_-_45,age_cat:Greater_than_45,age_cat:Less_than_25,sex:Female,sex:Male,is_recid
0,0.07692307692307693,0.0,0.48333333333333334,0.0025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
1,0.2948717948717949,0.02631578947368421,0.4,0.00875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2,0.19230769230769232,0.0,0.48333333333333334,0.00125,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3,0.038461538461538464,0.0,0.48333333333333334,0.00125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
4,0.21794871794871795,0.18421052631578946,0.11666666666666667,0.00125,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
5,0.3974358974358974,0.2894736842105263,0.48333333333333334,0.04125,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
6,0.20512820512820512,0.02631578947368421,0.48333333333333334,0.00125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7,0.0641025641025641,0.0,0.48333333333333334,0.00125,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
8,0.0641025641025641,0.15789473684210525,0.5,0.0075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
9,0.1794871794871795,0.21052631578947367,0.48333333333333334,0.0025,0.0,0.1111111111111111,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
10,0.1794871794871795,0.0,0.5,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11,0.15384615384615385,0.23684210526315788,0.5,0.06375,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
12,0.2564102564102564,0.23684210526315788,0.4166666666666667,0.00375,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
13,0.10256410256410256,0.0,0.48333333333333334,0.00125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
14,0.2692307692307692,0.02631578947368421,0.48333333333333334,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
15,0.15384615384615385,0.07894736842105263,0.48333333333333334,0.00375,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
16,0.038461538461538464,0.0,0.48333333333333334,0.0025,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
17,0.46153846153846156,0.18421052631578946,0.5,0.00125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
18,0.05128205128205128,0.05263157894736842,0.48333333333333334,0.00125,0.0,0.3333333333333333,0.07692307692307693,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
19,0.41025641025641024,0.02631578947368421,0.48333333333333334,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,0.2737562656402588,0.09798871725797653,0.42124345898628235,0.023975955322384834,0.004201037343591452,0.012395408935844898,0.010173767805099487,0.9990144968032837,0.0,0.0011002240935340524,0.002111380221322179,0.9975348711013794,0.0,0.0,0.0,0.9983267188072205,0.0,0.002477891044691205,0.0,1.0,0.5
1,0.18901805579662323,0.01116581354290247,0.4866431653499603,0.003622045973315835,0.0006544744246639311,0.0019310663919895887,0.001584960613399744,0.9998456835746765,0.0,1.0,0.00032893018214963377,0.0,0.0,0.0,0.0,0.9997395277023315,0.0,0.00038602773565799,0.0,1.0,0.5
2,0.18860457837581635,0.08240128308534622,0.49995583295822144,0.013164711184799671,0.003287391271442175,0.009699671529233456,0.00796121172606945,0.0,0.9975547194480896,0.0008609512588009238,0.0016522022197023034,0.9980730414390564,0.0,0.0,0.0,0.9986911416053772,0.0,0.0019390034722164273,0.0,1.0,0.5
3,0.16675548255443573,0.043212369084358215,0.5128077864646912,0.011679958552122116,0.0025328495539724827,0.007473371457308531,0.00613388791680336,0.999399721622467,0.0,0.0006633412558585405,0.0012729752343147993,0.9985135793685913,0.0,0.0,0.0,0.9989884495735168,0.0,0.0014939546817913651,0.0,1.0,0.5
4,0.09390925616025925,0.029376814141869545,0.49204567074775696,0.007490755058825016,0.0017218944849446416,0.0050805602222681046,0.004169980995357037,0.9995918869972229,0.0,0.000450952909886837,0.0008654039120301604,0.998988151550293,0.0,0.0,0.0,0.9993105530738831,0.0,0.0010156248463317752,0.0,1.0,0.5
5,0.2398156076669693,0.12616007030010223,0.5129275918006897,0.0712103396654129,0.0058522638864815235,0.01726745069026947,0.014172594994306564,0.9986249804496765,0.0,0.0015326676657423377,0.002941269427537918,0.9965634942054749,0.0,0.0,0.0,0.9976677298545837,0.0,0.003451836761087179,0.9932277798652649,0.000976920360699296,0.5
6,0.37679803371429443,0.13988445699214935,0.5169969797134399,0.02662627398967743,0.0066567156463861465,0.01964106410741806,0.016120797023177147,0.9984327554702759,0.0,0.0017433562316000462,0.00334558286704123,0.9960936307907104,0.0,0.0,0.0,0.0,0.9927128553390503,0.003926324658095837,0.0,1.0,0.5
